id,brand,model,year,fuel,kms,transmission,2door,color,type,displacement,hp,euro,price
6377861352baeff9c302ecd5,Acura,MDX,2019,p,62000.0,1.0,0.0,gray,jeep,3500,290,6,68500.0
63da7dd7ec0a5d15db058093,Acura,TSX,2010,p,210111.0,1.0,0.0,gray,sedan,3500,300,5,20999.0
629d821d06531be0890c2363,Acura,Integra,2006,d,180500.0,0.0,0.0,gray,hatchback,1900,105,4,8700.0
625a5e7ba9d221737b030d22,Acura,MDX,2013,g,88000.0,1.0,0.0,white,jeep,,300,,35000.0
6374de30330623538a0730f6,Acura,MDX,2008,p,140000.0,1.0,0.0,silver,jeep,3700,310,,19500.0
615ef482c1bb0a59414f8cc2,Acura,RL,2014,p,206000.0,1.0,0.0,gray,sedan,3500,310,5,39999.0
63f1e9820d842551d906b884,Acura,MDX,2010,g,218000.0,1.0,0.0,bordo,jeep,3700,306,5,30000.0
639c62037846915dc60939d3,Acura,MDX,2011,p,145808.0,1.0,0.0,black,jeep,3664,303,5,34995.0
63c3f7d6937da6e46f04f4c2,Acura,MDX,2014,p,191.0,1.0,0.0,black,jeep,3500,290,,58000.0
6405f307edd5cce35002b0c2,BMW,330,2004,d,299000.0,0.0,1.0,black,coupe,2998,204,4,8500.0
6409bf5e129099d6cb0ab214,BMW,316,2013,d,175000.0,1.0,0.0,gray,combi,,116,5,20888.0
637f4eed8e86abec320555d2,BMW,116,2017,d,71000.0,0.0,0.0,black,hatchback,1500,116,6,26999.0
63ea1fe8202f61c1e30885b9,BMW,318,2003,g,187000.0,0.0,0.0,gray,sedan,1800,143,4,5555.0
6352654b9262cbbaed027c02,BMW,545,2004,p,67000.0,1.0,0.0,gray,sedan,4500,,,11500.0
63bbe31a835756d87d0d0b83,BMW,X1,2011,d,229500.0,0.0,0.0,gray,jeep,1800,143,5,18999.0
63bbdd16626ca1c25a09ed85,BMW,523,2011,p,225000.0,1.0,0.0,gray,sedan,3000,204,5,25899.0
638d99397d02d9e9ee08d962,BMW,730,2007,d,227237.0,1.0,0.0,black,sedan,3000,231,4,19999.0
63f73245982a8c58990ca952,BMW,X5,2009,d,224500.0,1.0,0.0,chameleon,jeep,3500,300,4,24899.0
63d94b6a79c5d07ead06f5f2,BMW,740,2012,d,209750.0,1.0,0.0,black,sedan,4000,306,5,34999.0
63f78f85759f33384007ea22,BMW,530,2008,d,223000.0,1.0,0.0,blue,combi,3000,235,4,16999.0
639dc6c28efd66f7cf0a4c43,BMW,320,2006,d,193000.0,0.0,0.0,black,sedan,2000,163,4,8777.0
640a54c36a6ab9c02c00e674,BMW,X5,2011,d,250000.0,1.0,0.0,gray,jeep,3000,245,,29000.0
63e3d0158493acd2a606e362,BMW,318,2008,d,155000.0,0.0,0.0,gray,combi,2000,143,4,7500.0
631f0cdf354344c12209a637,BMW,316,2012,d,287000.0,0.0,0.0,black,sedan,2000,116,5,18300.0
63c80989fd53c109440a9cc5,BMW,X5,2006,d,235000.0,1.0,0.0,black,jeep,3000,218,4,12200.0
637db473d8350bf2ef00f713,BMW,525,2006,d,215332.0,1.0,0.0,black,combi,,,,5699.0
634794ad5b5b0907d70c49a3,BMW,520,2003,d,215448.0,0.0,0.0,gray,sedan,,136,,2199.0
63fd94a235e51d97b303fcb5,BMW,730,2005,d,215332.0,1.0,0.0,black,sedan,,218,,8999.0
63f8d7f08114f1f68f0c1e82,BMW,330,2008,d,172970.0,1.0,0.0,black,sedan,3000,231,,11900.0
640c330805d8be9e2e01ec62,BMW,730,2005,d,354617.0,1.0,0.0,green,sedan,3000,218,3,15800.0
6199007407ca784fb82bee92,BMW,330,2006,d,210000.0,1.0,0.0,blue,combi,3000,231,4,10399.0
63483a89c2de5ffbb50ab4a4,BMW,316,2013,d,170000.0,0.0,0.0,white,sedan,2000,116,5,18500.0
63d5589aac8c59e670076c56,BMW,530,2012,d,219000.0,1.0,0.0,black,sedan,3000,245,5,30900.0
63f51d3f25d51d31120ae223,BMW,5,2010,d,235000.0,1.0,0.0,black,hatchback,3000,245,5,25999.0
63eb62e78b45021d8b01eae8,BMW,X3,2004,d,224000.0,1.0,0.0,blue,jeep,3000,204,4,10500.0
62aea104c6afbf19ae0f5dc2,BMW,318,2004,d,187245.0,0.0,0.0,gray,combi,2000,122,,3999.0
639b7564f24948aecc0e6732,BMW,120,2011,d,182000.0,1.0,0.0,black,hatchback,2000,184,5,17900.0
638670020ac6f990c10c5d32,BMW,X3,2010,d,202000.0,1.0,0.0,gray,jeep,2000,184,5,22500.0
640d91e1805e4af820098f52,BMW,118,2010,d,315000.0,1.0,0.0,brown,hatchback,2000,143,5,13333.0
63feda0288b4b0701705afb2,BMW,633,1982,p,216000.0,0.0,1.0,green,coupe,,,,19900.0
63f77a70cbcb07f6950aed94,BMW,X3,2007,d,204089.0,0.0,0.0,black,jeep,2000,150,4,8300.0
640d945607134bdb060d2d32,BMW,320,2007,d,302000.0,0.0,0.0,black,combi,2000,163,4,7200.0
62fcc0fb8da26b5dcb01f212,BMW,318,2006,p,183200.0,0.0,0.0,gray,sedan,2000,130,4,7999.0
6263c4040d67ff57a70453f2,BMW,X3,2011,d,235000.0,1.0,0.0,gray,jeep,3000,258,5,28700.0
640d929634fbfa119a0240b5,BMW,X3,2008,d,263000.0,0.0,0.0,black,jeep,,150,,11000.0
6401ab39dd50cb0d5b046466,BMW,X5,2007,d,255000.0,1.0,0.0,gray,jeep,3000,235,4,16900.0
6344357db563200bd10d0935,BMW,535,2014,h,18000.0,1.0,0.0,gray,sedan,3500,340,6,37500.0
63ae9f9d84d7a00e5602f0d7,BMW,X3,2004,d,320000.0,1.0,0.0,black,jeep,3000,204,4,10500.0
61c4bc0084aefe78ce315932,BMW,X1,2015,d,250000.0,0.0,0.0,white,jeep,2000,143,5,23500.0
640b3548fb09e2133e06bb02,BMW,520,2005,p,195000.0,0.0,0.0,gray,sedan,2200,170,3,9400.0
638b59e6e9f7b5ae210898e4,BMW,530,2002,d,179830.0,0.0,0.0,black,combi,,,,19999.0
63c41407aa48246df40ac464,BMW,525,2004,d,183000.0,1.0,0.0,gray,sedan,,177,4,8999.0
63fdeeca87b2a03edb052a36,BMW,530,2008,d,360000.0,1.0,0.0,black,combi,3000,235,4,13000.0
6405f7917246f7ba83003f65,BMW,320,2002,d,280000.0,0.0,0.0,gray,sedan,2000,150,4,6999.0
63f8d24307f5eccfd7028b82,BMW,320,2007,d,243427.0,0.0,0.0,gray,sedan,2000,150,4,7000.0
63f0f6777333bad6590f9d75,BMW,535,2012,d,219000.0,1.0,0.0,white,combi,3000,313,5,33500.0
63ee83b610eac6d21c0f1cf2,BMW,X1,2011,d,204890.0,1.0,0.0,gray,jeep,2000,204,5,20818.0
6397377f2fdd1b790f0bb532,BMW,330,2014,d,224890.0,1.0,0.0,black,combi,3000,258,5,33500.0
6408a70e58d9c98595047612,BMW,320,2001,d,256474.0,0.0,0.0,gray,combi,2000,136,4,4500.0
63629287fdc047ec290135a2,BMW,X3,2007,d,196000.0,1.0,0.0,chameleon,jeep,3000,218,4,12990.0
63ff6996dbb80486f1044fa2,BMW,525,2004,d,256178.0,1.0,0.0,gray,sedan,2500,177,4,8000.0
6268f6d8d61dbe163d0764d2,BMW,118,2006,d,230299.0,0.0,0.0,black,hatchback,2000,122,4,6199.0
63d7e88335514831e1077533,BMW,X6,2010,d,191236.0,1.0,0.0,black,jeep,3000,,5,30999.0
63e516612e958748880839d3,BMW,740,2011,d,271583.0,1.0,0.0,black,sedan,,306,5,28500.0
63bfa8c3ccd6f4df810880a2,BMW,X5,2013,p,183811.0,1.0,0.0,black,jeep,3000,306,5,34990.0
635672ca65d7639518074483,BMW,328,2013,p,235330.0,1.0,0.0,white,sedan,2000,245,5,23500.0
618e87583394aa3df756b083,BMW,530,2012,d,199000.0,1.0,0.0,blue,combi,3000,258,5,21999.0
633308fc2e70c1a9b10b74f2,BMW,X3,2011,p,172829.0,1.0,0.0,brown,jeep,2000,245,5,24900.0
6375eb82ab2624e9af0f3124,BMW,320,2006,p,205000.0,0.0,0.0,gray,sedan,2000,150,4,9990.0
63f3d9cc4ea59b06250180b3,BMW,640,2013,p,96684.0,1.0,0.0,black,sedan,2979,320,5,49999.0
637a49f5e11fc4ee580f4a72,BMW,530,2005,d,230000.0,0.0,0.0,gray,combi,2500,200,4,6999.0
6401fc729f2e23d96a0e5f12,BMW,220,2006,d,298347.0,1.0,0.0,black,combi,2000,163,4,7500.0
64097c675648c5f81f03cc98,BMW,X5,2008,d,265300.0,1.0,0.0,black,jeep,3000,235,5,19300.0
63bdc5c90abc7fce2e03e254,BMW,X4,2016,d,163000.0,1.0,0.0,white,jeep,3000,313,6,52900.0
63f65e8a75538ecaff05a852,BMW,X5,2007,d,242600.0,1.0,0.0,black,jeep,3000,235,4,22900.0
63f2766c952c5e907a0caf02,BMW,X5,2017,d,101000.0,1.0,0.0,gray,jeep,3000,258,6,72900.0
640d889df3537f3d3504d5c4,BMW,530,2004,p,260000.0,1.0,0.0,black,sedan,,321,,5200.0
640666d30a6a51e587091b84,BMW,X3,2004,g,359500.0,1.0,0.0,blue,jeep,3000,231,4,7500.0
640d8ad08d856b78f90523e2,BMW,X3,2006,d,260000.0,0.0,0.0,gray,jeep,2000,150,4,10000.0
63ecc246278dfe9c840e6e72,BMW,530,2006,d,289467.0,1.0,0.0,black,combi,3000,231,4,8000.0
6400bffb1ef407c40202cae3,BMW,525,2004,d,234789.0,1.0,0.0,black,combi,2500,177,4,7000.0
63b96cfc0ac4ac554f03a363,BMW,325,2007,g,217555.0,0.0,0.0,black,combi,2500,218,4,9200.0
6349144dddefa344c701ff65,BMW,320,2008,d,186032.0,0.0,1.0,black,coupe,2000,177,4,13200.0
6337fe7920b62e53980bf2c5,BMW,320,2009,d,234368.0,0.0,0.0,gray,combi,2000,177,5,10800.0
6405dcdaf570591419098f17,BMW,320,2007,d,222000.0,0.0,0.0,gray,combi,2000,200,4,10999.0
63cac62ffd0943215f08c802,BMW,X3,2004,d,230567.0,0.0,0.0,silver,jeep,3000,204,4,9990.0
637694cc4981411d0301ff14,BMW,X5,2010,d,196406.0,1.0,0.0,white,jeep,3000,306,5,29900.0
63458748df062b645e0d52d3,BMW,X1,2012,d,223697.0,0.0,0.0,black,jeep,1800,143,5,16600.0
6378a73fd8ac74cc8a0125f3,BMW,3,2018,d,294300.0,1.0,0.0,gray,hatchback,2000,150,6,35300.0
640357dedc43da3895024b27,BMW,330,2002,d,199500.0,0.0,0.0,black,combi,3000,184,,4999.0
636bbf8fbdaa1829ca080ca3,BMW,X5,2007,d,320000.0,1.0,0.0,black,jeep,3000,235,4,23500.0
63f08a3f845b19872302fb22,BMW,118,2006,d,249000.0,0.0,0.0,black,hatchback,2000,,,6600.0
63a5931d12adb118fe0f5493,BMW,525,2009,d,229000.0,1.0,0.0,blue,combi,3000,197,4,10200.0
63f0b9971b0e36372b0051b2,BMW,525,2008,d,220000.0,1.0,0.0,blue,combi,3000,197,4,12300.0
615c0df60bca2a0896355082,BMW,123,2009,d,180000.0,0.0,1.0,black,coupe,2000,204,4,8999.0
63f25f47e6520b77060a83b2,BMW,530,2005,d,314700.0,1.0,0.0,blue,combi,3000,218,,9100.0
63b30481c80984533a06b1b2,BMW,320,2006,d,249650.0,0.0,0.0,gray,combi,2000,163,4,7250.0
640cc79ea7c6594e26011503,BMW,335,2007,p,162503.0,1.0,0.0,black,sedan,3000,306,4,18000.0
63cffd0ba64df7006208ee77,BMW,X1,2010,d,267000.0,0.0,0.0,gray,jeep,2000,177,5,14350.0
63f8ae587e4e1b23f80c5312,BMW,116,2013,d,137000.0,0.0,0.0,gray,hatchback,1600,116,5,17950.0
5f215b79126b1e2dad57d042,BMW,5,2010,d,235000.0,1.0,0.0,gray,coupe,3000,245,5,26600.0
63367a2242c5ef833504c7c2,BMW,525,2013,d,270000.0,1.0,0.0,white,combi,2500,218,4,20500.0
623212f15b8e026965237a34,BMW,523,2006,g,256500.0,0.0,0.0,blue,combi,2500,177,4,9300.0
627b601ec9b8ed3a3204a982,BMW,X3,2011,p,192000.0,1.0,0.0,black,jeep,3000,306,5,25999.0
63299a964cd43b79b10ba6d2,BMW,530,2005,d,263378.0,1.0,0.0,blue,combi,3000,220,4,8600.0
62f7b6b9064867cc390c3b72,BMW,X3,2008,d,214000.0,1.0,0.0,blue,jeep,2000,177,4,12900.0
63527a9900957d9d5a077593,BMW,330,2002,d,284726.0,0.0,0.0,blue,combi,3000,184,3,6600.0
63e65eaafc63a71bff0b54e2,BMW,320,2006,d,2229712.0,0.0,0.0,black,combi,2000,163,4,6500.0
6362831a707a5613b1087332,BMW,320,2003,d,237000.0,0.0,1.0,gray,coupe,2000,150,,5999.0
64038ca8287d4a8cbd0258a2,BMW,530,2008,d,189000.0,1.0,0.0,blue,sedan,3000,235,,17999.0
63f4570e414f49a23f0d8303,BMW,318,1999,p,242000.0,0.0,0.0,gray,sedan,1880,105,3,2580.0
63822ca7c4dce97a5906f872,BMW,330,2006,d,345738.0,1.0,0.0,black,combi,3000,231,4,13500.0
640d88e10e28c1e0c701fc73,BMW,520,2000,g,229999.0,1.0,0.0,red,sedan,,153,,4999.0
63bec32246c5e8a284029543,BMW,318,2004,d,245000.0,0.0,1.0,black,coupe,2000,116,4,2450.0
63fcc7c7036d56d97b0d8872,BMW,320,2002,d,316000.0,0.0,0.0,gray,combi,2000,150,3,4700.0
63ecf50a756ee212840ceaf4,BMW,X3,2012,d,250000.0,1.0,0.0,black,jeep,2000,185,5,31860.0
63d7de3bc35f99062c0cbb02,BMW,530,2011,d,205000.0,1.0,0.0,gray,sedan,3000,204,5,20999.0
63eb46a16b1cb4b5380824e3,BMW,525,2005,p,205000.0,1.0,0.0,chameleon,sedan,2500,192,4,10680.0
640afb4b96087df5a4095303,BMW,320,2010,d,240909.0,1.0,0.0,gray,combi,1995,184,,10950.0
640c4754f5287c1f82051b22,BMW,320,2004,p,278000.0,1.0,0.0,blue,sedan,2200,170,4,5900.0
63e7b8a437ddaa30ed097784,BMW,218,2015,d,218000.0,0.0,0.0,black,hatchback,1995,150,6,21999.0
63eb709bf3f79e4b6d042b76,BMW,330,2007,d,207003.0,1.0,1.0,gray,coupe,3000,231,4,14999.0
63c657a2d3e539dc87011282,BMW,118,2020,p,7000.0,0.0,0.0,black,hatchback,1500,140,6,39000.0
63f8fa4426ab04626608bad2,BMW,320,2006,g,200000.0,0.0,0.0,blue,sedan,2000,150,4,8300.0
620112ef844ecc19df6d6463,BMW,525,2005,d,250000.0,0.0,0.0,black,combi,2500,170,3,6000.0
6382226a7946b97999033493,BMW,X3,2006,d,176000.0,0.0,0.0,black,jeep,3000,218,,12900.0
62d3f1c33242bf53920532a4,BMW,420,2013,d,300000.0,1.0,1.0,black,coupe,2000,184,6,26000.0
63e8d8030e89341d12087342,BMW,530,2008,d,260250.0,1.0,0.0,gray,sedan,3000,235,4,14700.0
63963264bb15d4e4990fd764,BMW,118,2009,p,189000.0,0.0,1.0,gray,hatchback,2000,143,4,5890.0
637905201f8882c3120d7db9,BMW,320,2012,d,190000.0,1.0,0.0,white,combi,2000,184,5,16600.0
63ee89bdd01e5923a40d1db2,BMW,116,2013,d,230000.0,0.0,0.0,white,hatchback,2000,116,5,16600.0
63ac171f90a59df7150955b6,BMW,320,2004,p,232000.0,0.0,0.0,blue,sedan,2200,170,,6300.0
6395ff785532ef3e8101c052,BMW,318,1989,g,250000.0,0.0,0.0,blue,sedan,1800,113,,6500.0
63b6c85807104fc915042a3a,BMW,316,2004,p,189000.0,0.0,1.0,black,hatchback,1800,116,4,4150.0
639f3107073df511880ad824,BMW,318,2013,d,246000.0,0.0,0.0,gray,sedan,2000,143,5,19800.0
63c187e92d6305852f0f6422,BMW,318,2012,d,193000.0,0.0,0.0,bordo,sedan,2000,143,,18500.0
61a38d9029b65a3e7b21d754,BMW,X6,2016,d,160000.0,1.0,0.0,white,hatchback,3000,258,6,70000.0
63adaf6ca675636b080886a5,BMW,530,2005,d,270000.0,1.0,0.0,gray,combi,3000,218,4,8999.0
6402281a8b5d2ef075044252,BMW,320,2007,d,209000.0,1.0,0.0,gray,combi,2000,163,4,8600.0
6313a279b4324a7ee906da63,BMW,X5,2008,d,225000.0,1.0,0.0,gray,jeep,3000,235,4,18200.0
6368c033a6083e30650d8012,BMW,320,2013,d,182000.0,0.0,0.0,white,combi,2000,184,5,19900.0
6310db20a4cd574e1e093f33,BMW,X1,2010,d,195000.0,0.0,0.0,black,jeep,2000,177,5,17700.0
63cf8f373a492207b30e4067,BMW,X5,2008,d,216500.0,1.0,0.0,black,jeep,3000,300,6,19999.0
62ceb9d010539a6b01052c62,BMW,X5,2015,d,194000.0,1.0,0.0,gray,jeep,3000,380,5,60900.0
63efa1b9067a93468d077884,BMW,520,2000,p,262001.0,0.0,0.0,black,sedan,2000,150,3,3399.0
62b4adffa53c6bd115053424,BMW,320,2009,d,200000.0,0.0,0.0,gray,sedan,2000,177,4,11300.0
640b2bd3d24ccfd6fc01ccc2,BMW,530,2008,d,212000.0,1.0,0.0,gray,sedan,197,3000,4,12500.0
63f1df380286213d990b8513,BMW,120,2009,d,203000.0,0.0,1.0,white,coupe,2000,177,5,12800.0
640a1b843202f5215201b7d2,BMW,320,2006,d,187000.0,1.0,0.0,black,sedan,2000,163,4,9999.0
5ea6a1c20427844b91473cd2,BMW,328,2016,p,65000.0,1.0,0.0,gray,sedan,2000,245,6,37900.0
614e218f42e89a5125411fb3,BMW,335,2007,p,194200.0,1.0,1.0,gray,cabrio,3000,306,4,24300.0
62cf0170d7aecedcb00c9395,BMW,525,2008,p,168701.0,0.0,0.0,gray,sedan,3000,218,4,14600.0
63fb080ccac03cb4e108c323,BMW,X5,2002,p,211000.0,1.0,0.0,gray,jeep,3000,231,3,8900.0
5da4201729cd0f5e097d8972,BMW,320,2010,d,195132.0,0.0,0.0,gray,sedan,2000,177,4,14600.0
62bef270c5604c7f920c1742,BMW,330,2003,d,219000.0,0.0,0.0,black,combi,3000,184,4,5690.0
63a09c74e3be4bfd180cd904,BMW,530,2008,p,200000.0,0.0,0.0,black,sedan,3000,272,4,14990.0
6408b382f491f7a2b8067693,BMW,320,2006,p,219000.0,1.0,0.0,gray,sedan,2000,150,4,12490.0
63e7a3d95a1bae88d70adf53,BMW,730,2010,d,286000.0,1.0,0.0,black,sedan,,245,5,22950.0
63e3c8732ad2a3731b046173,BMW,X5,2002,d,266000.0,1.0,0.0,black,jeep,,184,3,7750.0
63d52635e6c21571810f9402,BMW,X5,2014,d,313000.0,1.0,0.0,black,jeep,3000,313,6,44999.0
631c8b844ba0f5fd2c0fdab2,BMW,118,2010,d,152585.0,0.0,0.0,gray,hatchback,2000,143,5,9600.0
638e00b73a6d850b0d02c606,BMW,520,2009,d,267000.0,0.0,0.0,white,combi,2000,163,,8999.0
640c77127126c9602d06dd04,BMW,523,2000,g,263007.0,0.0,0.0,blue,combi,2500,170,4,2500.0
63dd39c5408c108b9105e703,BMW,X3,2004,p,300000.0,1.0,0.0,gray,jeep,3000,231,4,6700.0
63a6d2081827849dfe06d477,BMW,X3,2004,d,290000.0,1.0,0.0,black,jeep,3000,204,3,9000.0
63d14f33b2a93ae7a403d412,BMW,116,2006,p,174300.0,0.0,0.0,black,hatchback,1600,116,4,7999.0
633d424ddb2b2ce9f4019372,BMW,520,2010,d,275000.0,1.0,0.0,blue,combi,2000,163,5,10750.0
61f6729c8bcfd811bc0a6792,BMW,118,2005,d,163328.0,0.0,0.0,gray,hatchback,2000,122,4,7300.0
6372970aa6949c69100e5b52,BMW,318,2007,d,275000.0,0.0,0.0,gray,sedan,2000,122,4,8300.0
63dd3912b2f564c88601cbc8,BMW,525,2006,d,240000.0,1.0,0.0,bordo,combi,2500,177,4,7200.0
62c95cd2e54f8d0cf60246b4,BMW,X3,2004,d,133400.0,1.0,0.0,black,jeep,3000,204,4,12000.0
636133c157951eceee0cfea3,BMW,320,2006,d,208000.0,1.0,0.0,black,sedan,2000,163,4,9600.0
6346980befc867dd4b032393,BMW,118,2013,d,256885.0,1.0,0.0,black,hatchback,2000,143,5,21500.0
631e1d7654e54ba8d908e482,BMW,116,2011,p,157000.0,0.0,0.0,black,hatchback,2000,122,5,11300.0
63c6c7ce95db1e5e4a047a62,BMW,325,2008,d,191000.0,0.0,0.0,gray,sedan,3000,197,4,11499.0
61f19690e656e66f1814bf72,BMW,X5,2002,g,306000.0,1.0,0.0,gray,jeep,4400,286,,14000.0
63ad41a89154a38eeb0ca265,BMW,X1,2012,d,232000.0,1.0,0.0,black,jeep,2000,184,5,25999.0
61e6667596170c29f865e193,BMW,320,2011,d,184000.0,0.0,0.0,gray,combi,2000,184,5,11900.0
63fa66cf8fdea806f00c0f52,BMW,523,2006,p,193000.0,0.0,0.0,black,sedan,2300,170,4,10499.0
63daa2f815079793e3097e23,BMW,120,2013,d,198000.0,0.0,0.0,blue,hatchback,2000,116,5,14499.0
63b99cdf1ddc88183b030082,BMW,320,2012,d,139000.0,1.0,0.0,black,sedan,2000,184,5,23300.0
640b69297ace39e0350168f6,BMW,320,1998,g,123456.0,0.0,0.0,gray,combi,2000,150,3,3703.0
63dd3c2714f955f9df066125,BMW,320,2004,d,237000.0,0.0,0.0,gray,sedan,,150,4,3999.0
64078d490185aafd6e0f0512,BMW,320,2005,d,230000.0,0.0,0.0,black,sedan,2000,150,,3801.0
6401beb9527586152c0362b4,BMW,320,2006,d,191000.0,0.0,0.0,black,combi,2000,163,4,9100.0
63d2a80b202e9aa0b8018665,BMW,320,2007,d,235000.0,0.0,0.0,gray,combi,,163,4,6199.0
63eba06eeeece6fb490d6f07,BMW,X3,2007,d,248000.0,1.0,0.0,gray,jeep,,218,4,11299.0
63e3b583442354dab3085ab4,BMW,320,2006,d,166000.0,1.0,0.0,gray,combi,2000,163,4,9300.0
63f5b04154f5b25a370f4c62,BMW,320,2007,d,137000.0,0.0,0.0,blue,combi,2000,177,4,9100.0
63c9734cddc03ab0f20017d3,BMW,116,2006,p,182000.0,0.0,0.0,red,hatchback,1600,116,4,7399.0
63e3a93d9bc9f67a070a7833,BMW,320,2007,d,320000.0,0.0,0.0,black,sedan,2000,163,4,7700.0
6356ca9b38ccb1397e01b394,BMW,330,2007,d,192240.0,1.0,0.0,gray,sedan,,,,10800.0
62d3e888b217df8d7401bac2,BMW,320,2009,d,145000.0,0.0,0.0,gray,combi,2000,177,5,11000.0
63dfd049ecde228cfd05d7d2,BMW,120,2006,d,250000.0,1.0,0.0,gray,hatchback,1995,163,5,10299.0
640d81e7a5d3efbfbe0ac165,BMW,118,2008,d,200000.0,0.0,1.0,gray,coupe,2000,136,3,7000.0
63a421ddd5e02a388b015552,BMW,X1,2010,d,255000.0,0.0,0.0,white,jeep,2000,143,5,16790.0
63d8d54cb10872c8bb05a252,BMW,535,2007,d,299000.0,1.0,0.0,blue,combi,3000,286,4,16999.0
63efad3218a43fa93f060e34,BMW,320,2007,d,219400.0,1.0,0.0,gray,combi,2000,163,4,7450.0
62cdef2e50226603350cd933,BMW,316,2013,d,218000.0,0.0,0.0,black,combi,2000,116,5,17888.0
63650c1e3d9509e28107ac75,BMW,320,2007,d,203000.0,1.0,0.0,gray,combi,2000,163,4,5990.0
63f4f0ecc2e062cdc50224f3,BMW,118,2012,d,299900.0,1.0,0.0,black,hatchback,2000,143,,16999.0
63f8f670d16b600801067dd5,BMW,523,2007,p,176000.0,0.0,0.0,white,sedan,2500,190,,11200.0
62a63a49e36d019086029114,BMW,X6,2015,d,170000.0,1.0,0.0,black,jeep,,258,6,65800.0
6404a2569d7040dae207c443,BMW,320,2009,d,180126.0,0.0,0.0,gray,combi,2000,177,,7999.0
62f5595e76e56223110c08c2,BMW,525,2012,d,167000.0,1.0,0.0,gray,sedan,,218,5,26900.0
63b984ddbc28cd4a1d0fdbd4,BMW,316,1999,p,196000.0,0.0,0.0,gray,sedan,1900,105,3,3699.0
61bcca76d6ac335ff6387247,BMW,X3,2006,d,200000.0,0.0,0.0,gray,jeep,,150,,8800.0
63a22a57861296f62b0c1e12,BMW,X3,2005,d,280000.0,0.0,0.0,green,jeep,2000,150,2,9000.0
63dbaf3adb71410a14040985,BMW,X1,2012,p,223000.0,1.0,0.0,white,jeep,2000,184,,18900.0
63efa5b796d4d3d76d013dd2,BMW,X5,2008,d,303600.0,1.0,0.0,gray,jeep,3000,235,4,15900.0
63f905e1ece446263c020605,BMW,730,2004,d,235890.0,1.0,0.0,black,sedan,3000,218,4,10899.0
63ae0c087cc603e2ed033453,BMW,X3,2008,d,192000.0,1.0,0.0,black,jeep,,218,4,13900.0
63e66f093fcd838c81006249,BMW,325,2006,p,224000.0,1.0,0.0,blue,combi,2500,218,4,9999.0
63f638aedabf5f486e0e78c8,BMW,320,2005,d,304000.0,0.0,0.0,gray,sedan,2000,163,4,3899.0
60ee79c30653de62145e81b3,BMW,730,2001,d,190000.0,1.0,0.0,blue,sedan,3000,183,,6399.0
64061fe59249b03a5f066222,BMW,X5,2003,d,245000.0,1.0,0.0,gray,jeep,3000,184,3,8499.0
613695f17fe16075bb367592,BMW,X5,2003,d,288460.0,1.0,0.0,gray,jeep,3000,184,,9299.0
6408bed85756f49be1078e04,BMW,530,2004,d,260000.0,1.0,0.0,black,sedan,3000,218,4,11500.0
63c17f9cc65a03e8720a70c7,BMW,430,2015,d,195000.0,1.0,0.0,black,sedan,3000,258,6,48500.0
6327fe7570eb900f700403c4,BMW,328,2010,p,82458.0,1.0,1.0,gray,coupe,3000,234,4,17500.0
627c9fb52901ab715f074282,BMW,X3,2004,p,272000.0,1.0,0.0,gray,jeep,3000,231,4,11999.0
63f7ccb6d82efa9ec9022836,BMW,750,2007,p,271779.0,1.0,0.0,gray,sedan,4800,367,4,14700.0
63b59dd37467822cc002cd64,BMW,525,2010,d,213651.0,0.0,0.0,beige,sedan,3000,204,5,20799.0
63aaddbfe8eb99b2c701c414,BMW,320,2004,p,189073.0,1.0,0.0,black,combi,2000,,4,4900.0
61ea9c727ad3a42a66250173,BMW,X6,2009,d,154000.0,1.0,0.0,black,jeep,3000,235,5,35500.0
63ccf1ee5e7913b01608d0c2,BMW,530,2011,d,254000.0,1.0,0.0,blue,sedan,3000,245,4,23000.0
6408c949c05a87dd4f02b2e2,BMW,318,2004,d,238000.0,0.0,0.0,blue,combi,2000,116,3,3190.0
6353ce09ece564e8d807b9b2,BMW,316,2010,d,226000.0,0.0,0.0,black,sedan,2000,116,5,10000.0
637a46e0fbe27ee578053564,BMW,525,2009,d,260000.0,1.0,0.0,gray,sedan,3000,197,4,16800.0
62cf23fb43ab9b64fa053742,BMW,530,2012,d,179000.0,1.0,0.0,gray,sedan,3000,258,5,29400.0
617849cd6ae66637fb7989b2,BMW,118,2009,d,158000.0,0.0,0.0,black,hatchback,2000,142,4,9500.0
63de22f3cdeb6e72d70dfdc4,BMW,325,1990,p,100000.0,1.0,1.0,black,cabrio,2500,170,,17900.0
635a55292580e94d340e7bc2,BMW,530,2005,p,189000.0,1.0,0.0,black,sedan,3000,231,4,11500.0
63eceef3df524a43590b0812,BMW,535,2004,d,232840.0,1.0,0.0,blue,combi,3000,272,3,9900.0
63fbc268ca30e6f12209b652,BMW,X1,2010,p,238000.0,1.0,0.0,black,combi,3000,258,5,21400.0
61e0112d80f22f37781fe182,BMW,X6,2009,d,192000.0,1.0,0.0,black,jeep,3000,235,5,34500.0
62c86de67fb0df4152058ac2,BMW,X6,2012,d,198000.0,1.0,0.0,white,jeep,4000,,5,41000.0
63a34d4ef4697380750e5c33,BMW,X3,2012,d,152000.0,1.0,0.0,black,jeep,2000,184,5,34900.0
640b0e838107c35663080fe2,BMW,520,2008,d,147000.0,1.0,0.0,black,sedan,2000,177,4,12000.0
